fare_id,route_id,origin_id,destination_id,contains_id
1044,,SHAY,DALY,
1045,,SHAY,OAKL,
1046,,SHAY,WARM,
1047,,SHAY,MLPT,
1048,,SHAY,BERY,
1049,,SHAY,PCTR,
1050,,SHAY,ANTC,
1051,,UCTY,SSAN,
1052,,UCTY,SBRN,
1053,,UCTY,SFIA,
1054,,UCTY,MLBR,
1055,,UCTY,WDUB,
1056,,UCTY,RICH,
1057,,UCTY,DELN,
1058,,UCTY,PLZA,
1059,,UCTY,NBRK,
1060,,UCTY,DBRK,
1061,,UCTY,ASHB,
1062,,UCTY,MCAR,
1063,,UCTY,19TH,
1064,,UCTY,12TH,
1065,,UCTY,LAKE,
1066,,UCTY,FTVL,
1067,,UCTY,COLS,
1068,,UCTY,SANL,
1069,,UCTY,BAYF,
1070,,UCTY,HAYW,
1071,,UCTY,SHAY,
1072,,UCTY,UCTY,
1073,,UCTY,FRMT,
1074,,UCTY,CAST,
1075,,UCTY,DUBL,
1076,,UCTY,PITT,
1077,,UCTY,NCON,
1078,,UCTY,COLM,
1079,,UCTY,CONC,
1080,,UCTY,PHIL,
1081,,UCTY,WCRK,
1082,,UCTY,LAFY,
1083,,UCTY,ORIN,
1084,,UCTY,ROCK,
1085,,UCTY,WOAK,
1086,,UCTY,EMBR,
1087,,UCTY,MONT,
1088,,UCTY,POWL,
1089,,UCTY,CIVC,
1090,,UCTY,16TH,
1091,,UCTY,24TH,
1092,,UCTY,GLEN,
1093,,UCTY,BALB,
1094,,UCTY,DALY,
1095,,UCTY,OAKL,
1096,,UCTY,WARM,
1097,,UCTY,MLPT,
1098,,UCTY,BERY,
1099,,UCTY,PCTR,
1100,,UCTY,ANTC,
1101,,FRMT,SSAN,
1102,,FRMT,SBRN,
1103,,FRMT,SFIA,
1104,,FRMT,MLBR,
1105,,FRMT,WDUB,
1106,,FRMT,RICH,
1107,,FRMT,DELN,
1108,,FRMT,PLZA,
1109,,FRMT,NBRK,
1110,,FRMT,DBRK,
1111,,FRMT,ASHB,
1112,,FRMT,MCAR,
1113,,FRMT,19TH,
1114,,FRMT,12TH,
1115,,FRMT,LAKE,
1116,,FRMT,FTVL,
1117,,FRMT,COLS,
1118,,FRMT,SANL,
1119,,FRMT,BAYF,
1120,,FRMT,HAYW,
1121,,FRMT,SHAY,
1122,,FRMT,UCTY,
1123,,FRMT,FRMT,
1124,,FRMT,CAST,
1125,,FRMT,DUBL,
1126,,FRMT,PITT,
1127,,FRMT,NCON,
1128,,FRMT,COLM,
1129,,FRMT,CONC,
1130,,FRMT,PHIL,
1131,,FRMT,WCRK,
1132,,FRMT,LAFY,
1133,,FRMT,ORIN,
1134,,FRMT,ROCK,
1135,,FRMT,WOAK,
1136,,FRMT,EMBR,
1137,,FRMT,MONT,
1138,,FRMT,POWL,
1139,,FRMT,CIVC,
1140,,FRMT,16TH,
1141,,FRMT,24TH,
1142,,FRMT,GLEN,
1143,,FRMT,BALB,
1144,,FRMT,DALY,
1145,,FRMT,OAKL,
1146,,FRMT,WARM,
1147,,FRMT,MLPT,
1148,,FRMT,BERY,
1149,,FRMT,PCTR,
1150,,FRMT,ANTC,
1151,,CAST,SSAN,
1152,,CAST,SBRN,
1153,,CAST,SFIA,
1154,,CAST,MLBR,
1155,,CAST,WDUB,
1156,,CAST,RICH,
1157,,CAST,DELN,
1158,,CAST,PLZA,
1159,,CAST,NBRK,
1160,,CAST,DBRK,
1161,,CAST,ASHB,
1162,,CAST,MCAR,
1163,,CAST,19TH,
1164,,CAST,12TH,
1165,,CAST,LAKE,
1166,,CAST,FTVL,
1167,,CAST,COLS,
1168,,CAST,SANL,
1169,,CAST,BAYF,
1170,,CAST,HAYW,
1171,,CAST,SHAY,
1172,,CAST,UCTY,
1173,,CAST,FRMT,
1174,,CAST,CAST,
1175,,CAST,DUBL,
1176,,CAST,PITT,
1177,,CAST,NCON,
1178,,CAST,COLM,
1179,,CAST,CONC,
1180,,CAST,PHIL,
1181,,CAST,WCRK,
1182,,CAST,LAFY,
1183,,CAST,ORIN,
1184,,CAST,ROCK,
1185,,CAST,WOAK,
1186,,CAST,EMBR,
1187,,CAST,MONT,
1188,,CAST,POWL,
1189,,CAST,CIVC,
1190,,CAST,16TH,
1191,,CAST,24TH,
1192,,CAST,GLEN,
1193,,CAST,BALB,
1194,,CAST,DALY,
1195,,CAST,OAKL,
1196,,CAST,WARM,
1197,,CAST,MLPT,
1198,,CAST,BERY,
1199,,CAST,PCTR,
1200,,CAST,ANTC,
1201,,DUBL,SSAN,
1202,,DUBL,SBRN,
1203,,DUBL,SFIA,
1204,,DUBL,MLBR,
1205,,DUBL,WDUB,
1206,,DUBL,RICH,
1207,,DUBL,DELN,
1208,,DUBL,PLZA,
1209,,DUBL,NBRK,
1210,,DUBL,DBRK,
1211,,DUBL,ASHB,
1212,,DUBL,MCAR,
1213,,DUBL,19TH,
1214,,DUBL,12TH,
1215,,DUBL,LAKE,
1216,,DUBL,FTVL,
1217,,DUBL,COLS,
1218,,DUBL,SANL,
1219,,DUBL,BAYF,
1220,,DUBL,HAYW,
1221,,DUBL,SHAY,
1222,,DUBL,UCTY,
1223,,DUBL,FRMT,
1224,,DUBL,CAST,
1225,,DUBL,DUBL,
1226,,DUBL,PITT,
1227,,DUBL,NCON,
1228,,DUBL,COLM,
1229,,DUBL,CONC,
1230,,DUBL,PHIL,
1231,,DUBL,WCRK,
1232,,DUBL,LAFY,
1233,,DUBL,ORIN,
1234,,DUBL,ROCK,
1235,,DUBL,WOAK,
1236,,DUBL,EMBR,
1237,,DUBL,MONT,
1238,,DUBL,POWL,
1239,,DUBL,CIVC,
1240,,DUBL,16TH,
1241,,DUBL,24TH,
1242,,DUBL,GLEN,
1243,,DUBL,BALB,
1244,,DUBL,DALY,
1245,,DUBL,OAKL,
1246,,DUBL,WARM,
1247,,DUBL,MLPT,
1248,,DUBL,BERY,
1249,,DUBL,PCTR,
1250,,DUBL,ANTC,
1251,,PITT,SSAN,
1252,,PITT,SBRN,
1253,,PITT,SFIA,
1254,,PITT,MLBR,
1255,,PITT,WDUB,
1256,,PITT,RICH,
1257,,PITT,DELN,
1258,,PITT,PLZA,
1259,,PITT,NBRK,
1260,,PITT,DBRK,
1261,,PITT,ASHB,
1262,,PITT,MCAR,
1263,,PITT,19TH,
1264,,PITT,12TH,
1265,,PITT,LAKE,
1266,,PITT,FTVL,
1267,,PITT,COLS,
1268,,PITT,SANL,
1269,,PITT,BAYF,
1270,,PITT,HAYW,
1271,,PITT,SHAY,
1272,,PITT,UCTY,
1273,,PITT,FRMT,
1274,,PITT,CAST,
1275,,PITT,DUBL,
1276,,PITT,PITT,
1277,,PITT,NCON,
1278,,PITT,COLM,
1279,,PITT,CONC,
1280,,PITT,PHIL,
1281,,PITT,WCRK,
1282,,PITT,LAFY,
1283,,PITT,ORIN,
1284,,PITT,ROCK,
1285,,PITT,WOAK,
1286,,PITT,EMBR,
1287,,PITT,MONT,
1288,,PITT,POWL,
1289,,PITT,CIVC,
1290,,PITT,16TH,
1291,,PITT,24TH,
1292,,PITT,GLEN,
1293,,PITT,BALB,
1294,,PITT,DALY,
1295,,PITT,OAKL,
1296,,PITT,WARM,
1297,,PITT,MLPT,
1298,,PITT,BERY,
1299,,PITT,PCTR,
1300,,PITT,ANTC,
1301,,NCON,SSAN,
1302,,NCON,SBRN,
1303,,NCON,SFIA,
1304,,NCON,MLBR,
1305,,NCON,WDUB,
1306,,NCON,RICH,
1307,,NCON,DELN,
1308,,NCON,PLZA,
1309,,NCON,NBRK,
1310,,NCON,DBRK,
1311,,NCON,ASHB,
1312,,NCON,MCAR,
1313,,NCON,19TH,
1314,,NCON,12TH,
1315,,NCON,LAKE,
1316,,NCON,FTVL,
1317,,NCON,COLS,
1318,,NCON,SANL,
1319,,NCON,BAYF,
1320,,NCON,HAYW,
1321,,NCON,SHAY,
1322,,NCON,UCTY,
1323,,NCON,FRMT,
1324,,NCON,CAST,
1325,,NCON,DUBL,
1326,,NCON,PITT,
1327,,NCON,NCON,
1328,,NCON,COLM,
1329,,NCON,CONC,
1330,,NCON,PHIL,
1331,,NCON,WCRK,
1332,,NCON,LAFY,
1333,,NCON,ORIN,
1334,,NCON,ROCK,
1335,,NCON,WOAK,
1336,,NCON,EMBR,
1337,,NCON,MONT,
1338,,NCON,POWL,
1339,,NCON,CIVC,
1340,,NCON,16TH,
1341,,NCON,24TH,
1342,,NCON,GLEN,
1343,,NCON,BALB,
1344,,NCON,DALY,
1345,,NCON,OAKL,
1346,,NCON,WARM,
1347,,NCON,MLPT,
1348,,NCON,BERY,
1349,,NCON,PCTR,
1350,,NCON,ANTC,
1351,,COLM,SSAN,
1352,,COLM,SBRN,
1353,,COLM,SFIA,
1354,,COLM,MLBR,
1355,,COLM,WDUB,
1356,,COLM,RICH,
1357,,COLM,DELN,
1358,,COLM,PLZA,
1359,,COLM,NBRK,
1360,,COLM,DBRK,
1361,,COLM,ASHB,
1362,,COLM,MCAR,
1363,,COLM,19TH,
1364,,COLM,12TH,
1365,,COLM,LAKE,
1366,,COLM,FTVL,
1367,,COLM,COLS,
1368,,COLM,SANL,
1369,,COLM,BAYF,
1370,,COLM,HAYW,
1371,,COLM,SHAY,
1372,,COLM,UCTY,
1373,,COLM,FRMT,
1374,,COLM,CAST,
1375,,COLM,DUBL,
1376,,COLM,PITT,
1377,,COLM,NCON,
1378,,COLM,COLM,
1379,,COLM,CONC,
1380,,COLM,PHIL,
1381,,COLM,WCRK,
1382,,COLM,LAFY,
1383,,COLM,ORIN,
1384,,COLM,ROCK,
1385,,COLM,WOAK,
1386,,COLM,EMBR,
1387,,COLM,MONT,
1388,,COLM,POWL,
1389,,COLM,CIVC,
1390,,COLM,16TH,
1391,,COLM,24TH,
1392,,COLM,GLEN,
1393,,COLM,BALB,
1394,,COLM,DALY,
1395,,COLM,OAKL,
1396,,COLM,WARM,
1397,,COLM,MLPT,
1398,,COLM,BERY,
1399,,COLM,PCTR,
1400,,COLM,ANTC,
1401,,CONC,SSAN,
1402,,CONC,SBRN,
1403,,CONC,SFIA,
1404,,CONC,MLBR,
1405,,CONC,WDUB,
1406,,CONC,RICH,
1407,,CONC,DELN,
1408,,CONC,PLZA,
1409,,CONC,NBRK,
1410,,CONC,DBRK,
1411,,CONC,ASHB,
1412,,CONC,MCAR,
1413,,CONC,19TH,
1414,,CONC,12TH,
1415,,CONC,LAKE,
1416,,CONC,FTVL,
1417,,CONC,COLS,
1418,,CONC,SANL,
1419,,CONC,BAYF,
1420,,CONC,HAYW,
1421,,CONC,SHAY,
1422,,CONC,UCTY,
1423,,CONC,FRMT,
1424,,CONC,CAST,
1425,,CONC,DUBL,
1426,,CONC,PITT,
1427,,CONC,NCON,
1428,,CONC,COLM,
1429,,CONC,CONC,
1430,,CONC,PHIL,
1431,,CONC,WCRK,
1432,,CONC,LAFY,
1433,,CONC,ORIN,
1434,,CONC,ROCK,
1435,,CONC,WOAK,
1436,,CONC,EMBR,
1437,,CONC,MONT,
1438,,CONC,POWL,
1439,,CONC,CIVC,
1440,,CONC,16TH,
1441,,CONC,24TH,
1442,,CONC,GLEN,
1443,,CONC,BALB,
1444,,CONC,DALY,
1445,,CONC,OAKL,
1446,,CONC,WARM,
1447,,CONC,MLPT,
1448,,CONC,BERY,
1449,,CONC,PCTR,
1450,,CONC,ANTC,
1451,,PHIL,SSAN,
1452,,PHIL,SBRN,
1453,,PHIL,SFIA,
1454,,PHIL,MLBR,
1455,,PHIL,WDUB,
1456,,PHIL,RICH,
1457,,PHIL,DELN,
1458,,PHIL,PLZA,
1459,,PHIL,NBRK,
1460,,PHIL,DBRK,
1461,,PHIL,ASHB,
1462,,PHIL,MCAR,
1463,,PHIL,19TH,
1464,,PHIL,12TH,
1465,,PHIL,LAKE,
1466,,PHIL,FTVL,
1467,,PHIL,COLS,
1468,,PHIL,SANL,
1469,,PHIL,BAYF,
1470,,PHIL,HAYW,
1471,,PHIL,SHAY,
1472,,PHIL,UCTY,
1473,,PHIL,FRMT,
1474,,PHIL,CAST,
1475,,PHIL,DUBL,
1476,,PHIL,PITT,
1477,,PHIL,NCON,
1478,,PHIL,COLM,
1479,,PHIL,CONC,
1480,,PHIL,PHIL,
1481,,PHIL,WCRK,
1482,,PHIL,LAFY,
1483,,PHIL,ORIN,
1484,,PHIL,ROCK,
1485,,PHIL,WOAK,
1486,,PHIL,EMBR,
1487,,PHIL,MONT,
1488,,PHIL,POWL,
1489,,PHIL,CIVC,
1490,,PHIL,16TH,
1491,,PHIL,24TH,
1492,,PHIL,GLEN,
1493,,PHIL,BALB,
1494,,PHIL,DALY,
1495,,PHIL,OAKL,
1496,,PHIL,WARM,
1497,,PHIL,MLPT,
1498,,PHIL,BERY,
1499,,PHIL,PCTR,
1500,,PHIL,ANTC,
1501,,WCRK,SSAN,
1502,,WCRK,SBRN,
1503,,WCRK,SFIA,
1504,,WCRK,MLBR,
1505,,WCRK,WDUB,
1506,,WCRK,RICH,
1507,,WCRK,DELN,
1508,,WCRK,PLZA,
1509,,WCRK,NBRK,
1510,,WCRK,DBRK,
1511,,WCRK,ASHB,
1512,,WCRK,MCAR,
1513,,WCRK,19TH,
1514,,WCRK,12TH,
1515,,WCRK,LAKE,
1516,,WCRK,FTVL,
1517,,WCRK,COLS,
1518,,WCRK,SANL,
1519,,WCRK,BAYF,
1520,,WCRK,HAYW,
1521,,WCRK,SHAY,
1522,,WCRK,UCTY,
1523,,WCRK,FRMT,
1524,,WCRK,CAST,
1525,,WCRK,DUBL,
1526,,WCRK,PITT,
1527,,WCRK,NCON,
1528,,WCRK,COLM,
1529,,WCRK,CONC,
1530,,WCRK,PHIL,
1531,,WCRK,WCRK,
1532,,WCRK,LAFY,
1533,,WCRK,ORIN,
1534,,WCRK,ROCK,
1535,,WCRK,WOAK,
1536,,WCRK,EMBR,
1537,,WCRK,MONT,
1538,,WCRK,POWL,
1539,,WCRK,CIVC,
1540,,WCRK,16TH,
1541,,WCRK,24TH,
1542,,WCRK,GLEN,
1543,,WCRK,BALB,
1544,,WCRK,DALY,
1545,,WCRK,OAKL,
1546,,WCRK,WARM,
1547,,WCRK,MLPT,
1548,,WCRK,BERY,
1549,,WCRK,PCTR,
1550,,WCRK,ANTC,
1551,,LAFY,SSAN,
1552,,LAFY,SBRN,
1553,,LAFY,SFIA,
1554,,LAFY,MLBR,
1555,,LAFY,WDUB,
1556,,LAFY,RICH,
1557,,LAFY,DELN,
1558,,LAFY,PLZA,
1559,,LAFY,NBRK,
1560,,LAFY,DBRK,
1561,,LAFY,ASHB,
1562,,LAFY,MCAR,
1563,,LAFY,19TH,
1564,,LAFY,12TH,
1565,,LAFY,LAKE,
1566,,LAFY,FTVL,
1567,,LAFY,COLS,
1568,,LAFY,SANL,
1569,,LAFY,BAYF,
1570,,LAFY,HAYW,
1571,,LAFY,SHAY,
1572,,LAFY,UCTY,
1573,,LAFY,FRMT,
1574,,LAFY,CAST,
1575,,LAFY,DUBL,
1576,,LAFY,PITT,
1577,,LAFY,NCON,
1578,,LAFY,COLM,
1579,,LAFY,CONC,
1580,,LAFY,PHIL,
1581,,LAFY,WCRK,
1582,,LAFY,LAFY,
1583,,LAFY,ORIN,
1584,,LAFY,ROCK,
1585,,LAFY,WOAK,
1586,,LAFY,EMBR,
1587,,LAFY,MONT,
1588,,LAFY,POWL,
1589,,LAFY,CIVC,
1590,,LAFY,16TH,
1591,,LAFY,24TH,
1592,,LAFY,GLEN,
1593,,LAFY,BALB,
1594,,LAFY,DALY,
1595,,LAFY,OAKL,
1596,,LAFY,WARM,
1597,,LAFY,MLPT,
1598,,LAFY,BERY,
1599,,LAFY,PCTR,
1600,,LAFY,ANTC,
1601,,ORIN,SSAN,
1602,,ORIN,SBRN,
1603,,ORIN,SFIA,
1604,,ORIN,MLBR,
1605,,ORIN,WDUB,
1606,,ORIN,RICH,
1607,,ORIN,DELN,
1608,,ORIN,PLZA,
1609,,ORIN,NBRK,
1610,,ORIN,DBRK,
1611,,ORIN,ASHB,
1612,,ORIN,MCAR,
1613,,ORIN,19TH,
1614,,ORIN,12TH,
1615,,ORIN,LAKE,
1616,,ORIN,FTVL,
1617,,ORIN,COLS,
1618,,ORIN,SANL,
1619,,ORIN,BAYF,
1620,,ORIN,HAYW,
1621,,ORIN,SHAY,
1622,,ORIN,UCTY,
1623,,ORIN,FRMT,
1624,,ORIN,CAST,
1625,,ORIN,DUBL,
1626,,ORIN,PITT,
1627,,ORIN,NCON,
1628,,ORIN,COLM,
1629,,ORIN,CONC,
1630,,ORIN,PHIL,
1631,,ORIN,WCRK,
1632,,ORIN,LAFY,
1633,,ORIN,ORIN,
1634,,ORIN,ROCK,
1635,,ORIN,WOAK,
1636,,ORIN,EMBR,
1637,,ORIN,MONT,
1638,,ORIN,POWL,
1639,,ORIN,CIVC,
1640,,ORIN,16TH,
1641,,ORIN,24TH,
1642,,ORIN,GLEN,
1643,,ORIN,BALB,
1644,,ORIN,DALY,
1645,,ORIN,OAKL,
1646,,ORIN,WARM,
1647,,ORIN,MLPT,
1648,,ORIN,BERY,
1649,,ORIN,PCTR,
1650,,ORIN,ANTC,
1651,,ROCK,SSAN,
1652,,ROCK,SBRN,
1653,,ROCK,SFIA,
1654,,ROCK,MLBR,
1655,,ROCK,WDUB,
1656,,ROCK,RICH,
1657,,ROCK,DELN,
1658,,ROCK,PLZA,
1659,,ROCK,NBRK,
1660,,ROCK,DBRK,
1661,,ROCK,ASHB,
1662,,ROCK,MCAR,
1663,,ROCK,19TH,
1664,,ROCK,12TH,
1665,,ROCK,LAKE,
1666,,ROCK,FTVL,
1667,,ROCK,COLS,
1668,,ROCK,SANL,
1669,,ROCK,BAYF,
1670,,ROCK,HAYW,
1671,,ROCK,SHAY,
1672,,ROCK,UCTY,
1673,,ROCK,FRMT,
1674,,ROCK,CAST,
1675,,ROCK,DUBL,
1676,,ROCK,PITT,
1677,,ROCK,NCON,
1678,,ROCK,COLM,
1679,,ROCK,CONC,
1680,,ROCK,PHIL,
1681,,ROCK,WCRK,
1682,,ROCK,LAFY,
1683,,ROCK,ORIN,
1684,,ROCK,ROCK,
1685,,ROCK,WOAK,
1686,,ROCK,EMBR,
1687,,ROCK,MONT,
1688,,ROCK,POWL,
1689,,ROCK,CIVC,
1690,,ROCK,16TH,
1691,,ROCK,24TH,
1692,,ROCK,GLEN,
1693,,ROCK,BALB,
1694,,ROCK,DALY,
1695,,ROCK,OAKL,
1696,,ROCK,WARM,
1697,,ROCK,MLPT,
1698,,ROCK,BERY,
1699,,ROCK,PCTR,
1700,,ROCK,ANTC,
1701,,WOAK,SSAN,
1702,,WOAK,SBRN,
1703,,WOAK,SFIA,
1704,,WOAK,MLBR,
1705,,WOAK,WDUB,
1706,,WOAK,RICH,
1707,,WOAK,DELN,
1708,,WOAK,PLZA,
1709,,WOAK,NBRK,
1710,,WOAK,DBRK,
1711,,WOAK,ASHB,
1712,,WOAK,MCAR,
1713,,WOAK,19TH,
1714,,WOAK,12TH,
1715,,WOAK,LAKE,
1716,,WOAK,FTVL,
1717,,WOAK,COLS,
1718,,WOAK,SANL,
1719,,WOAK,BAYF,
1720,,WOAK,HAYW,
1721,,WOAK,SHAY,
1722,,WOAK,UCTY,
1723,,WOAK,FRMT,
1724,,WOAK,CAST,
1725,,WOAK,DUBL,
1726,,WOAK,PITT,
1727,,WOAK,NCON,
1728,,WOAK,COLM,
1729,,WOAK,CONC,
1730,,WOAK,PHIL,
1731,,WOAK,WCRK,
1732,,WOAK,LAFY,
1733,,WOAK,ORIN,
1734,,WOAK,ROCK,
1735,,WOAK,WOAK,
1736,,WOAK,EMBR,
1737,,WOAK,MONT,
1738,,WOAK,POWL,
1739,,WOAK,CIVC,
1740,,WOAK,16TH,
1741,,WOAK,24TH,
1742,,WOAK,GLEN,
1743,,WOAK,BALB,
1744,,WOAK,DALY,
1745,,WOAK,OAKL,
1746,,WOAK,WARM,
1747,,WOAK,MLPT,
1748,,WOAK,BERY,
1749,,WOAK,PCTR,
1750,,WOAK,ANTC,
1751,,EMBR,SSAN,
1752,,EMBR,SBRN,
1753,,EMBR,SFIA,
1754,,EMBR,MLBR,
1755,,EMBR,WDUB,
1756,,EMBR,RICH,
1757,,EMBR,DELN,
1758,,EMBR,PLZA,
1759,,EMBR,NBRK,
1760,,EMBR,DBRK,
1761,,EMBR,ASHB,
1762,,EMBR,MCAR,
1763,,EMBR,19TH,
1764,,EMBR,12TH,
1765,,EMBR,LAKE,
1766,,EMBR,FTVL,
1767,,EMBR,COLS,
1768,,EMBR,SANL,
1769,,EMBR,BAYF,
1770,,EMBR,HAYW,
1771,,EMBR,SHAY,
1772,,EMBR,UCTY,
1773,,EMBR,FRMT,
1774,,EMBR,CAST,
1775,,EMBR,DUBL,
1776,,EMBR,PITT,
1777,,EMBR,NCON,
1778,,EMBR,COLM,
1779,,EMBR,CONC,
1780,,EMBR,PHIL,
1781,,EMBR,WCRK,
1782,,EMBR,LAFY,
1783,,EMBR,ORIN,
1784,,EMBR,ROCK,
1785,,EMBR,WOAK,
1786,,EMBR,EMBR,
1787,,EMBR,MONT,
1788,,EMBR,POWL,
1789,,EMBR,CIVC,
1790,,EMBR,16TH,
1791,,EMBR,24TH,
1792,,EMBR,GLEN,
1793,,EMBR,BALB,
1794,,EMBR,DALY,
1795,,EMBR,OAKL,
1796,,EMBR,WARM,
1797,,EMBR,MLPT,
1798,,EMBR,BERY,
1799,,EMBR,PCTR,
1800,,EMBR,ANTC,
1801,,MONT,SSAN,
1802,,MONT,SBRN,
1803,,MONT,SFIA,
1804,,MONT,MLBR,
1805,,MONT,WDUB,
1806,,MONT,RICH,
1807,,MONT,DELN,
1808,,MONT,PLZA,
1809,,MONT,NBRK,
1810,,MONT,DBRK,
1811,,MONT,ASHB,
1812,,MONT,MCAR,
1813,,MONT,19TH,
1814,,MONT,12TH,
1815,,MONT,LAKE,
1816,,MONT,FTVL,
1817,,MONT,COLS,
1818,,MONT,SANL,
1819,,MONT,BAYF,
1820,,MONT,HAYW,
1821,,MONT,SHAY,
1822,,MONT,UCTY,
1823,,MONT,FRMT,
1824,,MONT,CAST,
1825,,MONT,DUBL,
1826,,MONT,PITT,
1827,,MONT,NCON,
1828,,MONT,COLM,
1829,,MONT,CONC,
1830,,MONT,PHIL,
1831,,MONT,WCRK,
1832,,MONT,LAFY,
1833,,MONT,ORIN,
1834,,MONT,ROCK,
1835,,MONT,WOAK,
1836,,MONT,EMBR,
1837,,MONT,MONT,
1838,,MONT,POWL,
1839,,MONT,CIVC,
1840,,MONT,16TH,
1841,,MONT,24TH,
1842,,MONT,GLEN,
1843,,MONT,BALB,
1844,,MONT,DALY,
1845,,MONT,OAKL,
1846,,MONT,WARM,
1847,,MONT,MLPT,
1848,,MONT,BERY,
1849,,MONT,PCTR,
1850,,MONT,ANTC,
1851,,POWL,SSAN,
1852,,POWL,SBRN,
1853,,POWL,SFIA,
1854,,POWL,MLBR,
1855,,POWL,WDUB,
1856,,POWL,RICH,
1857,,POWL,DELN,
1858,,POWL,PLZA,
1859,,POWL,NBRK,
1860,,POWL,DBRK,
1861,,POWL,ASHB,
1862,,POWL,MCAR,
1863,,POWL,19TH,
1864,,POWL,12TH,
1865,,POWL,LAKE,
1866,,POWL,FTVL,
1867,,POWL,COLS,
1868,,POWL,SANL,
1869,,POWL,BAYF,
1870,,POWL,HAYW,
1871,,POWL,SHAY,
1872,,POWL,UCTY,
1873,,POWL,FRMT,
1874,,POWL,CAST,
1875,,POWL,DUBL,
1876,,POWL,PITT,
1877,,POWL,NCON,
1878,,POWL,COLM,
1879,,POWL,CONC,
1880,,POWL,PHIL,
1881,,POWL,WCRK,
1882,,POWL,LAFY,
1883,,POWL,ORIN,
1884,,POWL,ROCK,
1885,,POWL,WOAK,
1886,,POWL,EMBR,
1887,,POWL,MONT,
1888,,POWL,POWL,
1889,,POWL,CIVC,
1890,,POWL,16TH,
1891,,POWL,24TH,
1892,,POWL,GLEN,
1893,,POWL,BALB,
1894,,POWL,DALY,
1895,,POWL,OAKL,
1896,,POWL,WARM,
1897,,POWL,MLPT,
1898,,POWL,BERY,
1899,,POWL,PCTR,
1900,,POWL,ANTC,
1901,,CIVC,SSAN,
1902,,CIVC,SBRN,
1903,,CIVC,SFIA,
1904,,CIVC,MLBR,
1905,,CIVC,WDUB,
1906,,CIVC,RICH,
1907,,CIVC,DELN,
1908,,CIVC,PLZA,
1909,,CIVC,NBRK,
1910,,CIVC,DBRK,
1911,,CIVC,ASHB,
1912,,CIVC,MCAR,
1913,,CIVC,19TH,
1914,,CIVC,12TH,
1915,,CIVC,LAKE,
1916,,CIVC,FTVL,
1917,,CIVC,COLS,
1918,,CIVC,SANL,
1919,,CIVC,BAYF,
1920,,CIVC,HAYW,
1921,,CIVC,SHAY,
1922,,CIVC,UCTY,
1923,,CIVC,FRMT,
1924,,CIVC,CAST,
1925,,CIVC,DUBL,
1926,,CIVC,PITT,
1927,,CIVC,NCON,
1928,,CIVC,COLM,
1929,,CIVC,CONC,
1930,,CIVC,PHIL,
1931,,CIVC,WCRK,
1932,,CIVC,LAFY,
1933,,CIVC,ORIN,
1934,,CIVC,ROCK,
1935,,CIVC,WOAK,
1936,,CIVC,EMBR,
1937,,CIVC,MONT,
1938,,CIVC,POWL,
1939,,CIVC,CIVC,
1940,,CIVC,16TH,
1941,,CIVC,24TH,
1942,,CIVC,GLEN,
1943,,CIVC,BALB,
1944,,CIVC,DALY,
1945,,CIVC,OAKL,
1946,,CIVC,WARM,
1947,,CIVC,MLPT,
1948,,CIVC,BERY,
1949,,CIVC,PCTR,
1950,,CIVC,ANTC,
1951,,16TH,SSAN,
1952,,16TH,SBRN,
1953,,16TH,SFIA,
1954,,16TH,MLBR,
1955,,16TH,WDUB,
1956,,16TH,RICH,
1957,,16TH,DELN,
1958,,16TH,PLZA,
1959,,16TH,NBRK,
1960,,16TH,DBRK,
1961,,16TH,ASHB,
1962,,16TH,MCAR,
1963,,16TH,19TH,
1964,,16TH,12TH,
1965,,16TH,LAKE,
1966,,16TH,FTVL,
1967,,16TH,COLS,
1968,,16TH,SANL,
1969,,16TH,BAYF,
1970,,16TH,HAYW,
1971,,16TH,SHAY,
1972,,16TH,UCTY,
1973,,16TH,FRMT,
1974,,16TH,CAST,
1975,,16TH,DUBL,
1976,,16TH,PITT,
1977,,16TH,NCON,
1978,,16TH,COLM,
1979,,16TH,CONC,
1980,,16TH,PHIL,
1981,,16TH,WCRK,
1982,,16TH,LAFY,
1983,,16TH,ORIN,
1984,,16TH,ROCK,
1985,,16TH,WOAK,
1986,,16TH,EMBR,
1987,,16TH,MONT,
1988,,16TH,POWL,
1989,,16TH,CIVC,
1990,,16TH,16TH,
1991,,16TH,24TH,
1992,,16TH,GLEN,
1993,,16TH,BALB,
1994,,16TH,DALY,
1995,,16TH,OAKL,
1996,,16TH,WARM,
1997,,16TH,MLPT,
1998,,16TH,BERY,
1999,,16TH,PCTR,
2000,,16TH,ANTC,
2001,,24TH,SSAN,
2002,,24TH,SBRN,
2003,,24TH,SFIA,
2004,,24TH,MLBR,
2005,,24TH,WDUB,
2006,,24TH,RICH,
2007,,24TH,DELN,
2008,,24TH,PLZA,
2009,,24TH,NBRK,
2010,,24TH,DBRK,
2011,,24TH,ASHB,
2012,,24TH,MCAR,
2013,,24TH,19TH,
2014,,24TH,12TH,
2015,,24TH,LAKE,
2016,,24TH,FTVL,
2017,,24TH,COLS,
2018,,24TH,SANL,
2019,,24TH,BAYF,
2020,,24TH,HAYW,
2021,,24TH,SHAY,
2022,,24TH,UCTY,
2023,,24TH,FRMT,
2024,,24TH,CAST,
2025,,24TH,DUBL,
2026,,24TH,PITT,
2027,,24TH,NCON,
2028,,24TH,COLM,
