stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
"56876","","169TH AVE SE & SE 138TH ST","","47.4791031","-122.115173","24"
"56877","","169TH AVE SE & SE 136TH ST","","47.4806519","-122.115211","24"
"56878","","SE 136TH ST & 171ST AVE SE","","47.4805832","-122.113014","24"
"56879","","172ND AVE SE & SE 134TH ST","","47.4823608","-122.111427","24"
"56880","","SE 134TH ST & 175TH AVE SE","","47.4821815","-122.106659","40"
"56881","","SE 134TH ST & 178TH AVE SE","","47.4820976","-122.103844","40"
"56882","","SE 134TH ST & 181ST AVE SE","","47.4820404","-122.099037","40"
"56883","","SE 135TH ST & 182ND AVE SE","","47.481411","-122.097778","40"
"57000","","C A REITEN RD & WALNUT ST","","47.3724747","-122.218002","24"
"57010","","C A REITEN RD & HEMLOCK ST","","47.3742599","-122.217995","24"
"57020","","C A REITEN RD & LAUREL ST","","47.3753777","-122.217979","24"
"57050","","GUIBERSON ST & GLENWOOD LN","","47.3782082","-122.225357","24"
"57060","","KENNEBECK AVE N & E GOWE ST","","47.3808327","-122.228058","24"
"57070","","E JAMES ST & CENTRAL AVE N","","47.3865776","-122.230461","24"
"57090","","E JAMES ST & JASON AVE N","","47.3866043","-122.225311","24"
"57100","","E JAMES ST & SUMMIT AVE N","","47.386692","-122.217651","24"
"57110","","S 240TH ST & 94TH AVE S","","47.3867607","-122.214737","24"
"57111","","SE 240TH ST & 124TH AVE SE","","47.3868446","-122.175087","24"
"57112","","SE 240TH ST & 127TH PL SE","","47.3868446","-122.170341","24"
"57113","","SE 240TH ST & 132ND AVE SE","","47.3868484","-122.166039","24"
"57117","","SE 240TH ST & 124TH AVE SE","","47.3869781","-122.175072","24"
"57118","","SE 240TH ST & 127TH PL SE","","47.386982","-122.170425","24"
"57119","","SE 240TH ST & 132ND AVE SE","","47.3869858","-122.166695","24"
"57120","","S 240TH ST & 98TH AVE S","","47.3868637","-122.209511","24"
"57121","","SE 240TH ST & 108TH AVE SE","","47.386879","-122.196671","24"
"57122","","SE 240TH ST & 111TH PL SE","","47.3868713","-122.194534","24"
"57123","","SE 240TH ST & 112TH AVE SE","","47.3868675","-122.19146","24"
"57124","","116TH AVE SE & SE 240TH ST","","47.3873138","-122.186699","24"
"57125","","116TH AVE SE & SE 233RD PL","","47.3937836","-122.186684","24"
"57126","","SE 240TH ST & 102ND AVE SE","","47.3868942","-122.205437","24"
"57127","","SE 240TH ST & 104TH AVE SE","","47.3868942","-122.201828","24"
"57130","","104TH AVE SE & SE 240TH ST","","47.3875465","-122.202118","24"
"57140","","104TH AVE SE & SE 235TH ST","","47.3911858","-122.202133","24"
"57141","","SE 240TH ST & 116TH AVE SE","","47.3868561","-122.186081","24"
"57142","","SE 240TH ST & 120TH AVE SE","","47.3868484","-122.180779","24"
"57143","","132ND AVE SE & SE 240TH ST","","47.3856926","-122.16552","24"
"57144","","132ND AVE SE & SE 245TH ST","","47.3821335","-122.16552","24"
"57148","","104TH AVE SE & SE 260TH ST","","47.3684082","-122.202202","24"
"57150","","104TH AVE SE & SE 232ND ST","","47.3948402","-122.202156","24"
"57151","","W GOWE ST & 2ND AVE S","","47.3809624","-122.235924","24"
"57152","","132ND AVE SE & SE 248TH ST","","47.3788719","-122.165504","24"
"57155","","104TH AVE SE & SE 256TH ST","","47.3722382","-122.202324","24"
"57156","","104TH AVE SE & SE 248TH ST","","47.3778687","-122.202271","24"
"57159","","104TH AVE SE & SE 253RD PL","","47.3742218","-122.202309","24"
"57160","","104TH AVE SE & SE 228TH ST","","47.3980942","-122.202156","24"
"57161","","SE 260TH ST & 104TH AVE SE","","47.368988","-122.201233","24"
"57162","","104TH AVE SE & SE 248TH ST","","47.3800049","-122.202255","24"
"57163","","TOP FOODS PKG ACS & SE 260TH ST","","47.3684578","-122.205261","24"
"57164","","104TH AVE SE & SE 244TH ST","","47.3832855","-122.202202","24"
"57165","","TARGET PKG ACS & 104TH AVE SE","","47.3664627","-122.203445","24"
"57166","","E TITUS ST & C A REITEN RD","","47.3824501","-122.226013","24"
"57167","","FRED MEYER PARKIN ACS & 102ND AVE SE","","47.3858604","-122.20639","24"
"57168","","W HARRISON ST & 6TH AVE N","","47.3822365","-122.23996","24"
"57169","","W GOWE ST & 6TH AVE S","","47.3806763","-122.239944","24"
"57171","","5TH AVE S & W GOWE ST","","47.380024","-122.238853","24"
"57172","","5TH AVE S & W TITUS ST","","47.3793335","-122.238853","24"
"57173","","W SAAR ST & 5TH AVE S","","47.3784676","-122.237717","24"
"57174","","SR 516 & SR 167","","47.3781357","-122.242729","24"
"57175","","ACCESS RD & WASHINGTON AVE","","47.3800354","-122.247078","24"
"57176","","ACCESS RD & W MEEKER ST","","47.3819084","-122.251022","24"
"57177","","ACCESS RD & 64TH AVE S","","47.3822632","-122.253334","24"
"57178","","64TH AVE S","","47.3820534","-122.252907","24"
"57180","","108TH AVE SE & SE 224TH ST","","47.4013138","-122.199425","24"
"57181","","104TH AVE SE & SE 264TH ST","","47.3639183","-122.202309","24"
"57182","","STATE AVE N & E WARD ST","","47.382206","-122.229683","24"
"57183","","KENT SENIOR CTR ACS & KENNEBECK AVE N","","47.3830414","-122.227776","24"
"57185","","108TH AVE SE & SE 220TH PL","","47.4050636","-122.197006","24"
"57187","","W SMITH ST & 4TH AVE N","","47.3831329","-122.237892","24"
"57188","","W MEEKER ST & WASHINGTON AVE S","","47.3813171","-122.246323","24"
"57189","","W MEEKER ST & 6TH AVE S","","47.3814163","-122.240204","24"
"57190","","108TH AVE SE & SE 217TH ST","","47.4085579","-122.196999","24"
"57191","","W MEEKER ST & 1ST AVE S","","47.3815155","-122.23378","24"
"57196","","109TH AVE SE & SE 256TH ST","","47.374176","-122.197189","24"
"57197","","109TH AVE SE & SE 256TH ST","","47.375267","-122.197144","24"
"57198","","109TH AVE SE & SE 256TH ST","","47.3778152","-122.197075","24"
"57199","","109TH AVE SE & SE 248TH ST","","47.3795776","-122.196243","24"
"57200","","108TH AVE SE & SE 212TH ST","","47.4120979","-122.196983","24"
"57201","","KENT KANGLEY RD & 114TH AVE SE","","47.3680878","-122.189674","24"
"57202","","KENT KANGLEY RD & 114TH AVE SE","","47.3687515","-122.191559","24"
"57203","","104TH AVE SE & SE 260TH ST","","47.3663063","-122.202362","24"
"57204","","104TH AVE SE & SE 267TH ST","","47.3628044","-122.202293","24"
"57205","","WOODLAND WAY S & S 265TH ST","","47.3644485","-122.209442","24"
"57206","","WOODLAND WAY S & S 262ND PL","","47.3667259","-122.209396","24"
"57207","","WOODLAND WAY S & S 262ND PL","","47.3687553","-122.209656","24"
"57208","","C A REITEN RD & E SEATTLE ST","","47.3779678","-122.217995","24"
"57209","","W GOWE ST & 1ST AVE S","","47.3810043","-122.233376","24"
"57210","","108TH AVE SE & SE 208TH ST","","47.4165039","-122.196938","24"
"57211","","SE 248TH ST & 100TH PL SE","","47.3798141","-122.206612","24"
"57212","","S 248TH ST & 98TH AVE S","","47.3797798","-122.209908","24"
"57213","","98TH AVE S & S 246TH PL","","47.3812141","-122.209984","24"
"57214","","112TH AVE SE & SE 237TH PL","","47.3890877","-122.191849","24"
"57215","","112TH AVE SE & SE 235TH ST","","47.3913345","-122.191849","24"
"57216","","112TH AVE SE & SE 232ND ST","","47.3939552","-122.191856","24"
"57217","","SE 232ND ST & 114TH WAY SE","","47.3946457","-122.189369","24"
"57218","","SCENIC VISTA RD & SE 264TH ST","","47.3648605","-122.201614","24"
"57219","","MAPLE ST & WOODLAND WAY S","","47.3716507","-122.21299","24"
"57220","","108TH AVE SE & SE 204TH ST","","47.4198303","-122.196953","24"
"57230","","108TH AVE SE & SE 200TH ST","","47.422966","-122.196953","24"
"57240","","108TH AVE SE & SE 196TH ST","","47.4262276","-122.196983","24"
"57250","","108TH AVE SE & SE 192ND ST","","47.430954","-122.196983","24"
"57260","","108TH AVE SE & SE 186TH ST","","47.4367599","-122.196915","24"
"57270","","108TH AVE SE & SE 181ST ST","","47.4406776","-122.196884","24"
"57280","","108TH AVE SE & SE CARR RD","","47.4448547","-122.197021","24"
"57290","","108TH AVE SE & SE 181ST ST","","47.4400787","-122.19709","24"
"57300","","108TH AVE SE & SE 186TH ST","","47.4365234","-122.197121","24"
"57310","","108TH AVE SE & SE 192ND ST","","47.4298134","-122.197189","24"
"57320","","108TH AVE SE & SE 196TH ST","","47.426384","-122.197174","24"
"57330","","108TH AVE SE & SE 201ST ST","","47.4219513","-122.197159","24"
"57340","","108TH AVE SE & SE 204TH ST","","47.419136","-122.197159","24"
"57350","","108TH AVE SE & SE 208TH ST","","47.4152527","-122.197144","24"
"57360","","108TH AVE SE & SE 212TH ST","","47.4115257","-122.197189","24"
"57370","","108TH AVE SE & SE 217TH ST","","47.4079018","-122.197197","24"
"57375","","108TH AVE SE & SE 220TH PL","","47.4044571","-122.197212","24"
"57390","","BENSON RD SE & SE 224TH ST","","47.4004021","-122.201546","24"
"57400","","104TH AVE SE & SE 228TH ST","","47.3972015","-122.202362","24"
"57405","","104TH AVE SE & SE 244TH ST","","47.3829651","-122.202408","24"
"57407","","104TH AVE SE & SE 248TH ST","","47.379364","-122.202461","24"
"57409","","104TH AVE SE & SE 253RD PL","","47.3744164","-122.202515","24"
"57410","","104TH AVE SE & SE 232ND ST","","47.3941269","-122.202362","24"
"57420","","104TH AVE SE & SE 236TH PL","","47.3902054","-122.202339","24"
"57422","","104TH AVE SE & SE 240TH ST","","47.3850021","-122.202171","24"
"57429","","SE 240TH ST & 104TH AVE SE","","47.3870239","-122.20298","24"
"57430","","104TH AVE SE & SE 240TH ST","","47.3865318","-122.202339","24"
"57434","","SE 240TH ST & 102ND AVE SE","","47.3870277","-122.205437","24"
"57436","","SE 240TH ST & 112TH AVE SE","","47.3870049","-122.191589","24"
"57437","","SE 240TH ST & 111TH PL SE","","47.3870087","-122.193932","24"
"57438","","SE 240TH ST & 108TH AVE SE","","47.3870201","-122.197502","24"
"57440","","S 240TH ST & 98TH AVE S","","47.387001","-122.209633","24"
"57445","","132ND AVE SE & SE 246TH CT","","47.3814659","-122.165314","24"
"57446","","64TH AVE S & S 236TH ST","","47.3905525","-122.255135","24"
"57447","","SE 240TH ST & 120TH AVE SE","","47.386982","-122.182312","24"
"57448","","SE 240TH ST & 116TH AVE SE","","47.3869972","-122.187256","24"
"57450","","S 240TH ST & 94TH AVE S","","47.3868942","-122.214752","24"
"57451","","KENT SOUNDER STA","","47.3850746","-122.232597","24"
"57452","","KENT SOUNDER STA","","47.384819","-122.232704","24"
"57453","","KENT SOUNDER STA","","47.3845901","-122.232704","24"
"57454","","KENT SOUNDER STA","","47.3851776","-122.232414","24"
"57455","","KENT SOUNDER STA","","47.3848343","-122.23246","24"
"57457","","KENT SOUNDER STA","","47.384285","-122.232468","24"
"57458","","KENT SOUNDER STA","","47.3837738","-122.232468","24"
"57459","","KENT SOUNDER STA","","47.3834343","-122.232483","24"
"57460","","E JAMES ST & SUMMIT AVE N","","47.3868179","-122.218018","24"
"57461","","64TH AVE S & S 236TH ST","","47.3910217","-122.254837","24"
"57462","","64TH AVE S & S 231ST ST","","47.3951797","-122.25457","24"
"57463","","64TH AVE S & S 228TH ST","","47.3978348","-122.254585","24"
"57464","","64TH AVE S & S 226TH ST","","47.4004021","-122.254585","24"
"57465","","64TH AVE S & S 216TH ST","","47.4080963","-122.254585","24"
"57467","","CENTER PT ACS & S 204TH ST","","47.41856","-122.247604","24"
"57468","","CENTER PT ACS & 68TH AVE S","","47.4154472","-122.246681","24"
"57469","","76TH AVE S & S 212TH ST","","47.4113884","-122.238838","24"
"57470","","E JAMES ST & JASON AVE N","","47.3867378","-122.225273","24"
"57471","","76TH AVE S & S 228TH ST","","47.3979912","-122.238823","24"
"57472","","4TH AVE N & S 228TH ST","","47.3942413","-122.237404","24"
"57473","","76TH AVE S & S 228TH ST","","47.4028244","-122.238808","24"
"57475","","64TH AVE S & S 212TH ST","","47.4116173","-122.254929","24"
"57476","","64TH AVE S & S 216TH ST","","47.4082909","-122.254791","24"
"57477","","64TH AVE S & S 226TH ST","","47.4004364","-122.254776","24"
"57478","","64TH AVE S & S 228TH ST","","47.3971252","-122.254791","24"
"57479","","64TH AVE S & S 231ST ST","","47.3948593","-122.254776","24"
"57480","","E JAMES ST & WOODFORD AVE N","","47.3867073","-122.228523","24"
"57481","","4TH AVE N & W SMITH ST","","47.3826103","-122.237495","24"
"57482","","W GOWE ST & 2ND AVE S","","47.3808212","-122.235832","24"
"57493","","132ND AVE SE & SE 274TH ST","","47.3553696","-122.165588","24"
"57496","","132ND AVE SE & SE 278TH ST","","47.3519707","-122.165619","24"
"57512","","SE 276TH PL & 127TH AVE SE","","47.3540421","-122.171303","24"
"57516","","SE 277TH PL & 124TH AVE SE","","47.3529472","-122.175888","24"
"57518","","124TH AVE SE & SE 282ND ST","","47.3493538","-122.176041","24"
"57519","","124TH AVE SE & SE 280TH ST","","47.3515053","-122.176041","24"
"57521","","124TH AVE SE & SE 304TH ST","","47.3291016","-122.176476","24"
"57522","","124TH AVE SE & SE 310TH ST","","47.3254204","-122.176491","24"
"57528","","124TH AVE SE & SE 312TH ST","","47.322258","-122.176506","24"
"57530","","124TH AVE SE & SE 288TH PL","","47.3420525","-122.176071","24"
"57534","","SE 316TH ST & 124TH AVE SE","","47.318985","-122.176849","24"
"57535","","SE 316TH ST & 117TH PL SE","","47.3190269","-122.185265","24"
"57536","","116TH AVE SE & SE 320TH ST","","47.3156967","-122.187172","24"
"57560","","NE 4TH ST & JERICHO AVE NE","","47.4883614","-122.147835","24"
"57562","","NE 4TH ST & NILE AVE NE","","47.4883118","-122.142616","24"
"57563","","SE 128TH ST & ROSARIO AVE NE","","47.488266","-122.137276","24"
"57564","","SE 128TH ST & 156TH AVE SE","","47.4882278","-122.132057","24"
"57566","","SE 128TH ST & 160TH AVE SE","","47.4881134","-122.126945","24"
"57568","","SE 128TH ST & 164TH AVE SE","","47.4879913","-122.121552","40"
"57570","","SE 128TH ST & 168TH AVE SE","","47.4878731","-122.116371","40"
"57571","","SE 128TH ST & 172ND AVE SE","","47.4877548","-122.111481","40"
"57572","","SE 128TH ST & 176TH AVE SE","","47.487545","-122.105446","40"
"57574","","LK KATHLEEN RD SE & SE 133RD PL","","47.4827461","-122.092155","40"
"57600","","41ST ST SE & A ST SE","","47.2720184","-122.22731","24"
"57609","","37TH ST SE & D ST SE","","47.275547","-122.224182","24"
"57610","","37TH ST SE & D ST SE","","47.2755661","-122.22023","24"
"57611","","37TH ST SE & I ST SE","","47.2762222","-122.216187","24"
"57612","","37TH ST SE & M ST SE","","47.2766953","-122.214737","24"
"57618","","M ST SE & 33RD ST SE","","47.2788315","-122.213486","24"
"57619","","37TH ST SE & M ST SE","","47.276844","-122.214478","24"
"57620","","37TH ST SE & I ST SE","","47.276001","-122.217346","24"
"57621","","37TH ST SE & I ST SE","","47.2756958","-122.220665","24"
"57622","","37TH ST SE & D ST SE","","47.2756882","-122.223335","24"
"57623","","D ST SE & D PL SE","","47.2743492","-122.224136","24"
"57631","","F ST SE & 21ST ST SE","","47.2898102","-122.221474","24"
"57632","","F ST SE & 25TH ST SE","","47.2864761","-122.221458","24"
"57640","","F ST SE & 29TH ST SE","","47.282917","-122.221451","24"
"57650","","29TH ST SE & I ST SE","","47.2827454","-122.217583","24"
"57740","","K ST SE & 18TH ST SE","","47.292675","-122.215958","24"
"57755","","AUBURN WAY S & M ST SE","","47.2947083","-122.213921","24"
"57760","","AUBURN WAY S & 12TH ST SE","","47.2981415","-122.218727","24"
"57765","","AUBURN WAY S & F ST SE","","47.2994995","-122.220642","24"
"57773","","AUBURN TC","","47.3062172","-122.232079","24"
"57774","","AUBURN TC","","47.3057861","-122.232079","24"
"57775","","AUBURN TC","","47.3054886","-122.232086","24"
"57776","","AUBURN TC","","47.3052406","-122.232086","24"
"57778","","AUBURN WAY S & SR 18","","47.3014679","-122.225067","24"
"57791","","A ST SE & CROSS ST SE","","47.3038101","-122.228539","24"
"57792","","2ND ST SE & A ST SE","","47.3057098","-122.22963","24"
"57793","","A ST SW & 2ND ST SW","","47.3059692","-122.230927","24"
"57795","","S DIVISION ST & 3RD ST SE","","47.3041534","-122.229904","24"
"57804","","15TH ST SW & O ST SW","","47.2955856","-122.249031","24"
"57806","","15TH ST SW & MARKET ST","","47.2956009","-122.244598","24"
"57808","","PERIMETER RD & 15TH ST SW","","47.2934113","-122.238319","24"
"66890","","SE 14TH ST & 168TH AVE SE","","47.5980148","-122.116798","19"
"66900","","168TH AVE SE & SE 16TH ST","","47.5962791","-122.115814","19"
"66930","","168TH AVE SE & SE 23RD PL","","47.5893402","-122.11673","19"
"66966","","WEST LK SAMMAMISH PKWY SE & SE 12TH PL","","47.5990944","-122.110474","19"
"66967","","WEST LK SAMMAMISH PKWY SE & SE 12TH PL","","47.5990067","-122.110664","19"
"66970","","WEST LK SAMMAMISH PKWY SE & SE 26TH ST","","47.5858421","-122.111496","19"
"66980","","WEST LK SAMMAMISH PKWY SE & SE 31ST PL","","47.5817947","-122.112427","19"
"66990","","SE 34TH ST & 168TH PL SE","","47.5795746","-122.115295","19"
"67000","","SE 34TH ST & 166TH AVE SE","","47.5798836","-122.118546","19"
"67010","","SE 34TH ST & 163RD PL SE","","47.5792465","-122.121574","19"
"67012","","SE 35TH PL & SE EASTGATE WAY","","47.5786362","-122.12854","19"
"67013","","I-90 EXPWY RAMP & 142ND PL SE","","47.5794144","-122.151398","19"
"67014","","EASTGATE P&R","","47.5805092","-122.152657","19"
"67015","","EASTGATE P&R","","47.5805054","-122.152008","19"
"67018","","SE 35TH PL & SE EASTGATE WAY","","47.5786285","-122.128258","19"
"67019","","I-90 EXPWY RAMP & 142ND PL SE","","47.5795746","-122.151344","19"
"67020","","SE 34TH ST & 163RD PL SE","","47.5791359","-122.121429","19"
"67022","","142ND PL SE & SE 32ND ST","","47.5819893","-122.151154","19"
"67024","","SE 36TH ST & 14000 BLOCK","","47.5788994","-122.15332","19"
"67025","","SE 36TH ST & 146TH AVE SE","","47.5786552","-122.149376","19"
"67026","","SE 36TH ST & 136TH PL SE","","47.5792732","-122.15522","19"
"67028","","SE 36TH ST & 13400 BLOCK","","47.5795441","-122.160744","19"
"67030","","SE 34TH ST & 166TH PL SE","","47.5797729","-122.117905","19"
"67032","","SE 36TH ST & 132ND AVE SE","","47.5796432","-122.16407","19"
"67033","","SE 26TH ST & 137TH AVE SE","","47.5873718","-122.158035","19"
"67034","","SE 36TH ST & FACTORIA BLVD SE","","47.5796738","-122.168541","19"
"67035","","SE 26TH ST & RICHARDS RD","","47.5874138","-122.165398","19"
"67036","","128TH AVE SE & SE 27TH ST","","47.5864677","-122.169487","19"
"67037","","RICHARDS RD & SE 26TH ST","","47.587635","-122.164238","19"
"67038","","123RD AVE SE & SE 17TH PL","","47.5963516","-122.175385","19"
"67039","","RICHARDS RD & SE 21ST PL","","47.5918236","-122.164185","19"
"67040","","SE 34TH ST & 168TH PL SE","","47.5794983","-122.1157","19"
"67045","","121ST AVE SE & SE 10TH ST","","47.6015358","-122.178391","19"
"67050","","WEST LK SAMMAMISH PKWY SE & SE 31ST PL","","47.5819778","-122.112137","19"
"67060","","WEST LK SAMMAMISH PKWY SE & SE 26TH PL","","47.5860252","-122.11132","19"
"67100","","168TH AVE SE & SE 23RD PL","","47.5894661","-122.116219","19"
"67110","","168TH AVE SE & SE 21ST PL","","47.592041","-122.115631","19"
"67130","","168TH AVE SE & SE 17TH ST","","47.5957603","-122.115623","19"
"67140","","SE 14TH ST & 167TH AVE SE","","47.5981598","-122.116821","19"
"67150","","SE 14TH ST & 165TH AVE SE","","47.5982056","-122.119896","19"
"67160","","164TH AVE SE & SE 12TH ST","","47.6000519","-122.120865","19"
"67170","","164TH AVE SE & SE 9TH ST","","47.6023483","-122.121208","19"
"67180","","164TH AVE SE & SE 7TH ST","","47.6041489","-122.121277","19"
"67190","","164TH AVE SE & LK HILLS BLVD","","47.6056175","-122.121223","19"
"67200","","164TH AVE SE & SE 2ND ST","","47.6079063","-122.121208","19"
"67210","","164TH AVE NE & MAIN ST","","47.6099281","-122.121193","19"
"67220","","164TH AVE NE & NE 2ND ST","","47.6116943","-122.1213","19"
"67230","","164TH AVE NE & NE 4TH ST","","47.6135788","-122.121399","19"
"67240","","164TH AVE NE & NE 6TH ST","","47.6151085","-122.121498","19"
"67280","","164TH AVE NE & NE 16TH PL","","47.624897","-122.121574","19"
"67290","","164TH AVE NE & NE 18TH ST","","47.6266594","-122.121017","19"
"67300","","164TH AVE NE & NE 20TH ST","","47.6280479","-122.121002","19"
"67320","","164TH AVE NE & NE 24TH ST","","47.6304054","-122.121559","19"
"67330","","NORTHUP WAY & 165TH AVE NE","","47.6238518","-122.120064","19"
"67340","","NORTHUP WAY & 168TH AVE NE","","47.6223717","-122.115471","19"
"67360","","NORTHUP WAY & 170TH AVE NE","","47.6214027","-122.112465","19"
"67370","","NORTHUP WAY & NE 10TH ST","","47.6181297","-122.108871","19"
"67380","","NE 8TH ST & 172ND PL NE","","47.6168518","-122.109337","19"
"67390","","NE 8TH ST & 172ND AVE NE","","47.6168709","-122.111496","19"
"67400","","NE 8TH ST & 170TH PL NE","","47.616909","-122.114555","19"
"67410","","NE 8TH ST & 167TH AVE NE","","47.6169586","-122.11779","19"
"67420","","NE 8TH ST & 165TH AVE NE","","47.6170044","-122.120415","19"
"67430","","NE 8TH ST & 164TH AVE NE","","47.6170311","-122.122864","19"
"67450","","NE 8TH ST & 160TH AVE NE","","47.6170464","-122.126068","19"
"67460","","NE 8TH ST & 160TH AVE NE","","47.6170692","-122.129936","19"
"67470","","NE 8TH ST & 156TH AVE NE","","47.6170692","-122.132751","19"
"67500","","NE 8TH ST & 148TH AVE NE","","47.617115","-122.143517","19"
"67510","","NE 8TH ST & 143RD AVE NE","","47.6171989","-122.15036","19"
"67520","","NE 8TH ST & 140TH AVE NE","","47.6172295","-122.155525","19"
"67540","","NE 8TH ST & 134TH AVE NE","","47.6172714","-122.163147","19"
"67570","","NE 8TH ST & 124TH AVE NE","","47.6174049","-122.175957","19"
"67580","","NE 8TH ST & 120TH AVE NE","","47.6173935","-122.180244","19"
"67595","","NE 10TH ST & 116TH AVE NE","","47.6191559","-122.187103","19"
"67598","","NE 10TH ST & 112TH AVE NE","","47.6194344","-122.191574","19"
"67600","","NE 10TH ST & 110TH AVE NE","","47.6193848","-122.194847","19"
"67610","","NE 8TH ST & 108TH AVE NE","","47.617485","-122.196999","19"
"67612","","NE 8TH ST & 106TH AVE NE","","47.6174927","-122.199875","19"
"67620","","BELLEVUE WAY NE & NE 4TH ST","","47.6133919","-122.201706","19"
"67630","","BELLEVUE WAY NE & NE 1ST ST","","47.6112671","-122.201637","19"
"67636","","110TH AVE NE & NE 10TH ST","","47.6195107","-122.193741","19"
"67650","","BELLEVUE WAY SE & SE 3RD ST","","47.6072845","-122.201515","19"
"67652","","BELLEVUE TC","","47.615509","-122.194725","19"
"67654","","BELLEVUE TC","","47.6155052","-122.193909","19"
"67655","","BELLEVUE TC","","47.6155014","-122.194389","19"
"67660","","BELLEVUE WAY SE & SE 6TH ST","","47.6052513","-122.201477","19"
"67670","","BELLEVUE WAY SE & SE 6TH ST","","47.603817","-122.201447","19"
"67700","","BELLEVUE WAY SE & SE 11TH ST","","47.6000214","-122.199921","19"
"67720","","BELLEVUE WAY SE & SE 16TH ST","","47.596714","-122.198441","19"
"67922","","108TH AVE SE & BELLEVUE WAY SE","","47.5950928","-122.196571","19"
"67925","","108TH AVE SE & BELLEVUE WAY SE","","47.5950241","-122.196365","19"
"67932","","108TH AVE SE & SE 3RD ST","","47.6075783","-122.19622","19"
"67935","","108TH AVE SE & SE 2ND ST","","47.6083488","-122.196037","19"
"67938","","108TH AVE SE & SE 12TH ST","","47.6000748","-122.196274","19"
"67939","","108TH AVE SE & SE 14TH ST","","47.5980835","-122.196312","19"
"67943","","108TH AVE SE & SE 10TH ST","","47.6013794","-122.196465","19"
"67944","","108TH AVE SE & SE 12TH ST","","47.5990067","-122.196487","19"
"67947","","108TH AVE SE & SE 14TH ST","","47.5981445","-122.196503","19"
"67960","","BELLEVUE WAY SE & SE 16TH ST","","47.5970802","-122.198387","19"
"67990","","BELLEVUE WAY SE & SE 10TH ST","","47.6019592","-122.200768","19"
"68000","","BELLEVUE WAY SE & SE 6TH ST","","47.6042786","-122.201256","19"
"68001","","BELLEVUE TC","","47.6155205","-122.196152","19"
"68003","","BELLEVUE TC","","47.6155052","-122.195366","19"
"68004","","BELLEVUE TC","","47.6155052","-122.195274","19"
"68005","","BELLEVUE TC","","47.6155014","-122.194511","19"
"68007","","BELLEVUE TC","","47.6154327","-122.19619","19"
"68010","","BELLEVUE WAY SE & SE 6TH ST","","47.605114","-122.201271","19"
"68020","","BELLEVUE WAY SE & SE 3RD ST","","47.6079559","-122.201324","19"
"68035","","BELLEVUE WAY NE & MAIN ST","","47.6105652","-122.201424","19"
"68042","","NE 4TH ST & 105TH AVE NE","","47.6137772","-122.200714","19"
"68048","","106TH AVE NE & NE 6TH ST","","47.6160622","-122.198853","19"
"68063","","NE BELLEVUE REDMOND RD & 148TH AVE NE","","47.6265984","-122.142395","19"
"68064","","NE 12TH ST & 120TH AVE NE","","47.6203384","-122.178841","19"
"60790","","PACIFIC HWY S & S 246TH ST","","47.3811722","-122.297562","24"
"60800","","PACIFIC HWY S & KENT-DESMOINES RD","","47.3945389","-122.29464","24"
"60806","","S 333RD ST & 9TH AVE S","","47.3055496","-122.324471","24"
"60808","","S 333RD ST & 8TH AVE S","","47.3040619","-122.328407","24"
"60810","","PACIFIC HWY S & S 224TH ST","","47.4014473","-122.297508","24"
"60815","","S 333RD ST & 8TH AVE S","","47.304306","-122.327599","24"
"60817","","PRIVATE RD & S 333RD ST","","47.305027","-122.323898","24"
"60821","","S 324TH ST & 13TH PL S","","47.3110924","-122.317482","24"
"60830","","INTERNATIONAL BLVD & S 216TH ST","","47.408844","-122.297943","24"
"60840","","INTERNATIONAL BLVD & S 208TH ST","","47.4157715","-122.297043","24"
"60850","","INTERNATIONAL BLVD & S 200TH ST","","47.423275","-122.296089","24"
"60860","","INTERNATIONAL BLVD & S 195TH ST","","47.4281158","-122.295448","24"
"60880","","INTERNATIONAL BLVD & S 188TH ST","","47.4350777","-122.295349","24"
"60890","","INTERNATIONAL BLVD & S 180TH ST","","47.4426804","-122.295883","24"
"60900","","INTERNATIONAL BLVD & S 176TH ST","","47.445816","-122.296112","24"
"60902","","S 176TH ST & INTERNATIONAL BLVD","","47.4452057","-122.294746","24"
"60903","","S 176TH ST & 30TH AVE S","","47.4453392","-122.294846","24"
"60904","","S 176TH ST & 34TH AVE S","","47.4451637","-122.289749","24"
"60906","","S 176TH ST & 34TH AVE S","","47.4453087","-122.28952","24"
"60908","","S 176TH ST & 38TH AVE S","","47.4451752","-122.286224","24"
"60909","","S 176TH ST & 42ND AVE S","","47.4452629","-122.281265","24"
"60910","","INTERNATIONAL BLVD & S 170TH ST","","47.4511299","-122.295692","24"
"60911","","S 176TH ST & 38TH AVE S","","47.4453087","-122.286263","24"
"60914","","S 176TH ST & 42ND AVE S","","47.4451294","-122.281128","24"
"60915","","S 176TH ST & MILITARY RD S","","47.4452629","-122.276688","24"
"60916","","S 176TH ST & MILITARY RD S","","47.4451256","-122.277","24"
"60920","","TUKWILA INTL BLVD & S 152ND ST","","47.4675598","-122.28759","24"
"60921","","TUK INTL BLVD STA","","47.4642067","-122.288452","79"
"60922","","TUK INTL BLVD STA","","47.4640274","-122.287933","79"
"60923","","TUK INTL BLVD STA","","47.4639206","-122.287628","79"
"60930","","TUKWILA INTL BLVD & S 148TH ST","","47.4710236","-122.285828","24"
