stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2330,57595,"98th Av & Cherry St",,37.746526,-122.166081,E,,,,,0
5944,52197,"Paseo Padre Pkwy & Half Hitch St",,37.561882,-122.062238,E,,,,,0
2780,55323,"Foothill Blvd & 28th Av",,37.784297,-122.225765,E,,,,,0
6128,52435,"103rd Avenue",,37.740733,-122.167784,E,,,,,0
3317,54999,"Oak St & 8th St (Lake Merritt BART)",,37.797099,-122.265240,E,,,,,0
4242,55713,"Davis St & Pierce Av (Douglas Dr)",,37.721052,-122.170134,E,,,,,0
2864,56446,"Grand Av & Euclid Av",,37.808713,-122.251428,E,,,,,0
5587,56717,"Atlantic Av & Triumph Dr",,37.780605,-122.265540,E,,,,,0
4798,52182,"Fairmont Dr & E 14th St",,37.703626,-122.125470,E,,,,,0
1907,57540,"Central Av & Birch St",,37.533749,-122.021517,E,,,,,0
5660,51808,"Hollis St & 65th St",,37.846546,-122.291530,E,,,,,0
3246,53666,"Medau Pl & Moraga Av",,37.826950,-122.210982,E,,,,,0
4459,50424,"Westgate Pkwy & #Walmart",,37.714379,-122.176482,E,,,,,0
6011,50505,"Shellmound St & Shellmound Way",,37.840254,-122.293567,E,,,,,0
708,55860,"Spruce St & Santa Barbara Rd",,37.891978,-122.267141,E,,,,,0
5140,51664,"3905 San Pablo Dam Rd",,37.965398,-122.312549,E,,,,,0
285,54254,"Adeline St & Fairview St",,37.850792,-122.270848,E,,,,,0
4933,56704,"Redwood Rd & Lessley Av",,37.686982,-122.073794,E,,,,,0
1203,56701,"Niles Blvd & F St",,37.577730,-121.982753,E,,,,,0
3010,57376,"Keller Av & Greenridge Dr",,37.772457,-122.153922,E,,,,,0
460,51977,"Euclid Av & Poplar St",,37.897245,-122.266589,E,,,,,0
1380,56150,"Washington Blvd & Gallegos Av",,37.532157,-121.929452,E,,,,,0
2976,56909,"Hillmont Dr & Archmont Pl",,37.778320,-122.172765,E,,,,,0
4564,56111,"San Pablo Av & Stone St",,37.965803,-122.344957,E,,,,,0
5336,51528,"12th & Clay St",,37.804172,-122.274889,E,,,,,0
3248,59931,"Modoc Av & Sonia St",,37.838055,-122.228425,E,,,,,0
5176,55490,"Valley View Rd & Via Giaramita",,37.967033,-122.283585,E,,,,,0
831,57223,"Barrett Av & Arlington Blvd",,37.934821,-122.308001,E,,,,,0
5076,50215,"6153 Arlington Blvd",,37.945560,-122.315894,E,,,,,0
758,56667,"University Av & Sacramento St",,37.870368,-122.281347,E,,,,,0
3651,52640,"5th St & Market St",,37.801161,-122.282974,E,,,,,0
344,52300,"Ashby Av & San Pablo Av",,37.852170,-122.286247,E,,,,,0
786,54655,"Bancroft Way & Ellsworth St",,37.868169,-122.264083,E,,,,,0
3572,58983,"Thornhill Dr & Mountain Blvd",,37.832601,-122.214535,E,,,,,0
5362,51618,"Donal Av & Norvell St (Korematsu Middle School)",,37.920009,-122.306781,E,,,,,0
1245,53100,"Paseo Padre Pkwy & Deep Creek Rd",,37.567947,-122.051551,E,,,,,0
4826,56322,"Grant Av & Bockman Rd",,37.673744,-122.150034,E,,,,,0
2523,57580,"Campus Dr & Redwood Rd",,37.794550,-122.175267,E,,,,,0
1392,55686,"Fremont Blvd & Bidwell Dr",,37.542902,-121.976422,E,,,,,0
3498,58098,"Skyline Blvd & Broadway Ter",,37.851109,-122.212241,E,,,,,0
1196,55097,"Mowry Av & State St",,37.551271,-121.985977,E,,,,,0
3462,51480,"Seminary Av & Oakdale Av",,37.779805,-122.178461,E,,,,,0
4535,55382,"Rumrill Blvd & 19th St",,37.967702,-122.347419,E,,,,,0
2243,54227,"7th St & Alice St",,37.797605,-122.269596,E,,,,,0
408,52333,"Durant Av & College Av",,37.868302,-122.254628,E,,,,,0
859,53544,"Cutting Blvd & San Pablo Av",,37.925542,-122.319269,E,,,,,0
768,56377,"Spruce St & Grizzly Peak Blvd",,37.904380,-122.270361,E,,,,,0
5601,55477,"Fremont BART",,37.557280,-121.975966,E,,,,,0
674,55507,"Shattuck Av & Vine St",,37.880320,-122.269455,E,,,,,0
1333,55317,"Thornton Av & Dusterberry Way (Thornton Jr High)",,37.556369,-122.014786,E,,,,,0
2410,57744,"Bancroft Av & 82nd Av",,37.760042,-122.170258,E,,,,,0
6013,52374,"Osgood Rd & Stratford (Stratford School)",,37.520774,-121.946926,E,,,,,0
