trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
142,23:15:00,23:15:00,70122,11,,0,0,35212.0458208571,1,,,,,1,1,,,,,,,,,,,
142,23:18:00,23:18:00,70132,12,,0,0,37207.2178908747,1,,,,,1,1,,,,,,,,,,,
142,23:23:00,23:23:00,70142,13,,0,0,40699.83601255,1,,,,,1,1,,,,,,,,,,,
142,23:29:00,23:29:00,70162,14,,0,0,46300.402724733,1,,,,,1,1,,,,,,,,,,,
142,23:32:00,23:32:00,70172,15,,0,0,48311.7850394217,1,,,,,1,1,,,,,,,,,,,
142,23:36:00,23:36:00,70192,16,,0,0,50860.0549441973,1,,,,,1,1,,,,,,,,,,,
142,23:40:00,23:40:00,70202,17,,0,0,54799.7400551531,1,,,,,1,1,,,,,,,,,,,
142,23:45:00,23:45:00,70212,18,,0,0,57908.1543305167,1,,,,,1,1,,,,,,,,,,,
142,23:51:00,23:51:00,70222,19,,0,0,62220.6717506637,1,,,,,1,1,,,,,,,,,,,
142,23:55:00,23:55:00,70232,20,,0,0,65410.6155241102,1,,,,,1,1,,,,,,,,,,,
142,24:01:00,24:01:00,70242,21,,0,0,71300.2956555954,1,,,,,1,1,,,,,,,,,,,
142,24:11:00,24:11:00,70262,22,,0,0,75461.5212767185,1,,,,,1,1,,,,,,,,,,,
142,24:16:00,24:16:00,70272,23,,0,0,78352.1367120799,1,,,,,1,1,,,,,,,,,,,
132,19:38:00,19:38:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
132,19:43:00,19:43:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
132,19:48:00,19:48:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
132,19:55:00,19:55:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
132,19:59:00,19:59:00,70052,5,,0,0,17578.1272005112,1,,,,,1,1,,,,,,,,,,,
132,20:03:00,20:03:00,70062,6,,0,0,21732.9192696271,1,,,,,1,1,,,,,,,,,,,
132,20:09:00,20:09:00,70082,7,,0,0,26053.3479747919,1,,,,,1,1,,,,,,,,,,,
132,20:12:00,20:12:00,70092,8,,0,0,28362.8558884357,1,,,,,1,1,,,,,,,,,,,
132,20:16:00,20:16:00,70102,9,,0,0,30511.8480134904,1,,,,,1,1,,,,,,,,,,,
132,20:19:00,20:19:00,70112,10,,0,0,31878.7256548046,1,,,,,1,1,,,,,,,,,,,
132,20:23:00,20:23:00,70122,11,,0,0,35212.0458208571,1,,,,,1,1,,,,,,,,,,,
132,20:27:00,20:27:00,70132,12,,0,0,37207.2178908747,1,,,,,1,1,,,,,,,,,,,
132,20:31:00,20:31:00,70142,13,,0,0,40699.83601255,1,,,,,1,1,,,,,,,,,,,
132,20:38:00,20:38:00,70162,14,,0,0,46300.402724733,1,,,,,1,1,,,,,,,,,,,
132,20:42:00,20:42:00,70172,15,,0,0,48311.7850394217,1,,,,,1,1,,,,,,,,,,,
132,20:46:00,20:46:00,70192,16,,0,0,50860.0549441973,1,,,,,1,1,,,,,,,,,,,
132,20:51:00,20:51:00,70202,17,,0,0,54799.7400551531,1,,,,,1,1,,,,,,,,,,,
132,20:55:00,20:55:00,70212,18,,0,0,57908.1543305167,1,,,,,1,1,,,,,,,,,,,
132,21:00:00,21:00:00,70222,19,,0,0,62220.6717506637,1,,,,,1,1,,,,,,,,,,,
132,21:04:00,21:04:00,70232,20,,0,0,65410.6155241102,1,,,,,1,1,,,,,,,,,,,
132,21:10:00,21:10:00,70242,21,,0,0,71300.2956555954,1,,,,,1,1,,,,,,,,,,,
132,21:19:00,21:19:00,70262,22,,0,0,75461.5212767185,1,,,,,1,1,,,,,,,,,,,
132,21:24:00,21:24:00,70272,23,,0,0,78352.1367120799,1,,,,,1,1,,,,,,,,,,,
136,21:02:00,21:02:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
136,21:07:00,21:07:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
136,21:12:00,21:12:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
136,21:19:00,21:19:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
136,21:23:00,21:23:00,70052,5,,0,0,17578.1272005112,1,,,,,1,1,,,,,,,,,,,
136,21:28:00,21:28:00,70062,6,,0,0,21732.9192696271,1,,,,,1,1,,,,,,,,,,,
136,21:33:00,21:33:00,70082,7,,0,0,26053.3479747919,1,,,,,1,1,,,,,,,,,,,
136,21:36:00,21:36:00,70092,8,,0,0,28362.8558884357,1,,,,,1,1,,,,,,,,,,,
136,21:40:00,21:40:00,70102,9,,0,0,30511.8480134904,1,,,,,1,1,,,,,,,,,,,
136,21:43:00,21:43:00,70112,10,,0,0,31878.7256548046,1,,,,,1,1,,,,,,,,,,,
136,21:47:00,21:47:00,70122,11,,0,0,35212.0458208571,1,,,,,1,1,,,,,,,,,,,
136,21:51:00,21:51:00,70132,12,,0,0,37207.2178908747,1,,,,,1,1,,,,,,,,,,,
136,21:56:00,21:56:00,70142,13,,0,0,40699.83601255,1,,,,,1,1,,,,,,,,,,,
136,22:03:00,22:03:00,70162,14,,0,0,46300.402724733,1,,,,,1,1,,,,,,,,,,,
136,22:07:00,22:07:00,70172,15,,0,0,48311.7850394217,1,,,,,1,1,,,,,,,,,,,
136,22:11:00,22:11:00,70192,16,,0,0,50860.0549441973,1,,,,,1,1,,,,,,,,,,,
136,22:16:00,22:16:00,70202,17,,0,0,54799.7400551531,1,,,,,1,1,,,,,,,,,,,
136,22:21:00,22:21:00,70212,18,,0,0,57908.1543305167,1,,,,,1,1,,,,,,,,,,,
136,22:26:00,22:26:00,70222,19,,0,0,62220.6717506637,1,,,,,1,1,,,,,,,,,,,
136,22:30:00,22:30:00,70232,20,,0,0,65410.6155241102,1,,,,,1,1,,,,,,,,,,,
136,22:36:00,22:36:00,70242,21,,0,0,71300.2956555954,1,,,,,1,1,,,,,,,,,,,
136,22:44:00,22:44:00,70262,22,,0,0,75461.5212767299,1,,,,,1,1,,,,,,,,,,,
138,21:30:00,21:30:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
138,21:35:00,21:35:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
138,21:40:00,21:40:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
138,21:47:00,21:47:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
138,21:51:00,21:51:00,70052,5,,0,0,17578.1272005112,1,,,,,1,1,,,,,,,,,,,
138,21:55:00,21:55:00,70062,6,,0,0,21732.9192696271,1,,,,,1,1,,,,,,,,,,,
138,22:01:00,22:01:00,70082,7,,0,0,26053.3479747919,1,,,,,1,1,,,,,,,,,,,
138,22:04:00,22:04:00,70092,8,,0,0,28362.8558884357,1,,,,,1,1,,,,,,,,,,,
138,22:08:00,22:08:00,70102,9,,0,0,30511.8480134904,1,,,,,1,1,,,,,,,,,,,
138,22:11:00,22:11:00,70112,10,,0,0,31878.7256548046,0,,,,,1,1,,,,,,,,,,,
138,22:15:00,22:15:00,70122,11,,0,0,35212.0458208571,1,,,,,1,1,,,,,,,,,,,
138,22:19:00,22:19:00,70132,12,,0,0,37207.2178908747,1,,,,,1,1,,,,,,,,,,,
138,22:24:00,22:24:00,70142,13,,0,0,40699.83601255,1,,,,,1,1,,,,,,,,,,,
138,22:31:00,22:31:00,70162,14,,0,0,46300.402724733,1,,,,,1,1,,,,,,,,,,,
138,22:35:00,22:35:00,70172,15,,0,0,48311.7850394217,1,,,,,1,1,,,,,,,,,,,
138,22:39:00,22:39:00,70192,16,,0,0,50860.0549441973,1,,,,,1,1,,,,,,,,,,,
138,22:44:00,22:44:00,70202,17,,0,0,54799.7400551531,1,,,,,1,1,,,,,,,,,,,
138,22:48:00,22:48:00,70212,18,,0,0,57908.1543305167,1,,,,,1,1,,,,,,,,,,,
138,22:53:00,22:53:00,70222,19,,0,0,62220.6717506637,1,,,,,1,1,,,,,,,,,,,
138,22:57:00,22:57:00,70232,20,,0,0,65410.6155241102,1,,,,,1,1,,,,,,,,,,,
138,23:03:00,23:03:00,70242,21,,0,0,71300.2956555954,1,,,,,1,1,,,,,,,,,,,
138,23:13:00,23:13:00,70262,22,,0,0,75461.5212767185,1,,,,,1,1,,,,,,,,,,,
138,23:19:00,23:19:00,70272,23,,0,0,78352.1367120799,1,,,,,1,1,,,,,,,,,,,
140,22:00:00,22:00:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
140,22:05:00,22:05:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
140,22:10:00,22:10:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
140,22:17:00,22:17:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
140,22:21:00,22:21:00,70052,5,,0,0,17578.1272005112,1,,,,,1,1,,,,,,,,,,,
140,22:26:00,22:26:00,70062,6,,0,0,21732.9192696271,1,,,,,1,1,,,,,,,,,,,
140,22:31:00,22:31:00,70082,7,,0,0,26053.3479747919,1,,,,,1,1,,,,,,,,,,,
140,22:34:00,22:34:00,70092,8,,0,0,28362.8558884357,1,,,,,1,1,,,,,,,,,,,
140,22:38:00,22:38:00,70102,9,,0,0,30511.8480134904,1,,,,,1,1,,,,,,,,,,,
140,22:41:00,22:41:00,70112,10,,0,0,31878.7256548046,1,,,,,1,1,,,,,,,,,,,
140,22:45:00,22:45:00,70122,11,,0,0,35212.0458208571,1,,,,,1,1,,,,,,,,,,,
140,22:49:00,22:49:00,70132,12,,0,0,37207.2178908747,1,,,,,1,1,,,,,,,,,,,
140,22:54:00,22:54:00,70142,13,,0,0,40699.83601255,1,,,,,1,1,,,,,,,,,,,
140,23:01:00,23:01:00,70162,14,,0,0,46300.402724733,1,,,,,1,1,,,,,,,,,,,
140,23:05:00,23:05:00,70172,15,,0,0,48311.7850394217,1,,,,,1,1,,,,,,,,,,,
140,23:09:00,23:09:00,70192,16,,0,0,50860.0549441973,1,,,,,1,1,,,,,,,,,,,
140,23:14:00,23:14:00,70202,17,,0,0,54799.7400551531,1,,,,,1,1,,,,,,,,,,,
140,23:19:00,23:19:00,70212,18,,0,0,57908.1543305167,1,,,,,1,1,,,,,,,,,,,
140,23:24:00,23:24:00,70222,19,,0,0,62220.6717506637,1,,,,,1,1,,,,,,,,,,,
140,23:28:00,23:28:00,70232,20,,0,0,65410.6155241102,1,,,,,1,1,,,,,,,,,,,
140,23:34:00,23:34:00,70242,21,,0,0,71300.2956555954,1,,,,,1,1,,,,,,,,,,,
140,23:42:00,23:42:00,70262,22,,0,0,75461.5212767299,1,,,,,1,1,,,,,,,,,,,
503,09:43:00,09:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
503,09:49:00,09:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
503,09:56:00,09:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
503,10:01:00,10:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
503,10:09:00,10:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
503,10:12:00,10:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
503,10:18:00,10:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
503,10:25:00,10:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
503,10:31:00,10:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
503,10:38:00,10:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
503,10:51:00,10:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
503,10:57:00,10:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
505,10:43:00,10:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
505,10:49:00,10:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
505,10:56:00,10:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
505,11:01:00,11:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
505,11:09:00,11:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
505,11:12:00,11:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
505,11:18:00,11:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
505,11:25:00,11:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
505,11:31:00,11:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
505,11:38:00,11:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
505,11:51:00,11:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
505,11:57:00,11:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
507,11:43:00,11:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
507,11:49:00,11:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
507,11:56:00,11:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
507,12:01:00,12:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
507,12:09:00,12:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
507,12:12:00,12:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
507,12:18:00,12:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
507,12:25:00,12:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
507,12:31:00,12:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
507,12:38:00,12:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
507,12:51:00,12:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
507,12:57:00,12:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
509,12:43:00,12:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
509,12:49:00,12:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
509,12:56:00,12:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
509,13:01:00,13:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
509,13:09:00,13:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
509,13:12:00,13:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
509,13:18:00,13:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
509,13:25:00,13:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
509,13:31:00,13:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
509,13:38:00,13:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
509,13:51:00,13:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
509,13:57:00,13:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
511,13:43:00,13:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
511,13:49:00,13:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
511,13:56:00,13:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
511,14:01:00,14:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
511,14:09:00,14:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
511,14:12:00,14:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
511,14:18:00,14:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
511,14:25:00,14:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
511,14:31:00,14:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
511,14:38:00,14:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
511,14:51:00,14:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
511,14:57:00,14:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
513,14:43:00,14:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
513,14:49:00,14:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
513,14:56:00,14:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
513,15:01:00,15:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
513,15:09:00,15:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
513,15:12:00,15:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
513,15:18:00,15:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
513,15:25:00,15:25:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
513,15:31:00,15:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
513,15:38:00,15:38:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
513,15:51:00,15:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
513,15:57:00,15:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
515,19:43:00,19:43:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
515,19:49:00,19:49:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
515,19:56:00,19:56:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
515,20:01:00,20:01:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
515,20:09:00,20:09:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
515,20:12:00,20:12:00,70161,6,,0,0,29146.054359838,1,,,,,1,1,,,,,,,,,,,
515,20:18:00,20:18:00,70141,7,,0,0,34749.5745733482,1,,,,,1,1,,,,,,,,,,,
515,20:26:00,20:26:00,70111,8,,0,0,43559.9233256566,1,,,,,1,1,,,,,,,,,,,
515,20:31:00,20:31:00,70091,9,,0,0,47034.4036335916,1,,,,,1,1,,,,,,,,,,,
515,20:37:00,20:37:00,70061,10,,0,0,53676.3156803379,1,,,,,1,1,,,,,,,,,,,
515,20:51:00,20:51:00,70021,11,,0,0,72882.5783739493,1,,,,,1,1,,,,,,,,,,,
515,20:57:00,20:57:00,70011,12,,0,0,75433.10705866,1,,,,,1,1,,,,,,,,,,,
506,10:14:00,10:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
506,10:19:00,10:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
506,10:34:00,10:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
506,10:40:00,10:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
506,10:44:00,10:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
506,10:51:00,10:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
506,10:57:00,10:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
506,11:00:00,11:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
506,11:08:00,11:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
506,11:13:00,11:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
506,11:20:00,11:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
506,11:28:00,11:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
508,11:14:00,11:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
508,11:19:00,11:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
508,11:34:00,11:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
508,11:40:00,11:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
508,11:44:00,11:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
508,11:51:00,11:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
508,11:57:00,11:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
508,12:00:00,12:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
508,12:08:00,12:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
508,12:13:00,12:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
508,12:20:00,12:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
508,12:28:00,12:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
510,12:14:00,12:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
510,12:19:00,12:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
510,12:34:00,12:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
510,12:40:00,12:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
510,12:44:00,12:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
510,12:51:00,12:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
510,12:57:00,12:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
510,13:00:00,13:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
510,13:08:00,13:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
510,13:13:00,13:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
510,13:20:00,13:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
510,13:28:00,13:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
512,13:14:00,13:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
512,13:19:00,13:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
512,13:34:00,13:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
512,13:40:00,13:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
512,13:44:00,13:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
512,13:51:00,13:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
512,13:57:00,13:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
512,14:00:00,14:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
512,14:08:00,14:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
512,14:13:00,14:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
512,14:20:00,14:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
512,14:28:00,14:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
514,14:14:00,14:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
514,14:19:00,14:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
514,14:34:00,14:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
514,14:40:00,14:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
514,14:44:00,14:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
514,14:51:00,14:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
514,14:57:00,14:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
514,15:00:00,15:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
514,15:08:00,15:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
514,15:13:00,15:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
514,15:20:00,15:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
514,15:28:00,15:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
518,20:14:00,20:14:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
518,20:19:00,20:19:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
518,20:34:00,20:34:00,70062,3,,0,0,21728.6115866673,1,,,,,1,1,,,,,,,,,,,
518,20:40:00,20:40:00,70092,4,,0,0,28346.4818839867,1,,,,,1,1,,,,,,,,,,,
518,20:44:00,20:44:00,70112,5,,0,0,31850.7333409382,1,,,,,1,1,,,,,,,,,,,
518,20:51:00,20:51:00,70142,6,,0,0,40660.977397,1,,,,,1,1,,,,,,,,,,,
518,20:57:00,20:57:00,70162,7,,0,0,46264.2386276175,1,,,,,1,1,,,,,,,,,,,
518,21:00:00,21:00:00,70172,8,,0,0,48275.6209423062,1,,,,,1,1,,,,,,,,,,,
518,21:08:00,21:08:00,70212,9,,0,0,57873.6031250002,1,,,,,1,1,,,,,,,,,,,
518,21:13:00,21:13:00,70222,10,,0,0,62190.6877478347,1,,,,,1,1,,,,,,,,,,,
518,21:20:00,21:20:00,70242,11,,0,0,71265.8687246553,1,,,,,1,1,,,,,,,,,,,
518,21:28:00,21:28:00,70262,12,,0,0,75421.08663055,1,,,,,1,1,,,,,,,,,,,
225,09:05:00,09:05:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
225,09:12:00,09:12:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
225,09:18:00,09:18:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
